Codigo;Descripcion_aperturas;Clasificador;Periodo;Indice_IPC;v_m_IPC;v_i_a_IPC;Region
02;Bebidas alcoh�licas y tabaco;Nivel general y divisiones COICOP;2018-09-01;145.9448;4.40;24.10;Cuyo
02;Bebidas alcoh�licas y tabaco;Nivel general y divisiones COICOP;2018-09-01;145.6936;4.20;23.80;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2018-09-01;142.2806;7.20;25.90;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2018-09-01;134.4209;9.10;24.00;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2018-09-01;138.298;5.90;23.80;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2018-09-01;133.5995;8.30;23.80;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2018-09-01;134.8023;4.50;22.30;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2018-09-01;195.1555;3.40;52.80;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2018-09-01;204.4885;6.00;62.20;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2018-09-01;227.8709;2.70;61.40;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2018-09-01;215.5648;2.50;62.20;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2018-09-01;202.4343;6.10;52.10;Patagonia
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2018-09-01;160.174;9.70;42.40;Pampeana
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2018-09-01;151.6346;9.30;36.60;Noreste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2018-09-01;156.7015;9.50;40.70;Noroeste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2018-09-01;158.9075;9.50;41.90;Cuyo
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2018-09-01;161.4542;8.20;45.10;Patagonia
06;Salud;Nivel general y divisiones COICOP;2018-09-01;163.7395;4.60;33.40;Pampeana
06;Salud;Nivel general y divisiones COICOP;2018-09-01;165.3278;6.40;36.30;Noreste
06;Salud;Nivel general y divisiones COICOP;2018-09-01;158.6412;4.40;31.40;Noroeste
06;Salud;Nivel general y divisiones COICOP;2018-09-01;163.5893;4.60;32.60;Cuyo
06;Salud;Nivel general y divisiones COICOP;2018-09-01;163.4901;4.60;32.50;Patagonia
07;Transporte;Nivel general y divisiones COICOP;2018-09-01;181.3792;10.60;60.50;Pampeana
07;Transporte;Nivel general y divisiones COICOP;2018-09-01;183.3163;10.60;63.10;Noreste
07;Transporte;Nivel general y divisiones COICOP;2018-09-01;177.6333;7.80;55.10;Noroeste
07;Transporte;Nivel general y divisiones COICOP;2018-09-01;181.2983;9.00;58.20;Cuyo
07;Transporte;Nivel general y divisiones COICOP;2018-09-01;190.5553;11.90;65.00;Patagonia
08;Comunicaci�n;Nivel general y divisiones COICOP;2018-09-01;193.4102;3.10;54.90;Pampeana
08;Comunicaci�n;Nivel general y divisiones COICOP;2018-09-01;179.7385;2.30;45.50;Noreste
08;Comunicaci�n;Nivel general y divisiones COICOP;2018-09-01;193.1104;3.00;53.30;Noroeste
08;Comunicaci�n;Nivel general y divisiones COICOP;2018-09-01;171.874;1.60;41.50;Cuyo
08;Comunicaci�n;Nivel general y divisiones COICOP;2018-09-01;165.2684;0.50;37.70;Patagonia
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2018-09-01;167.697;5.30;41.10;Pampeana
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2018-09-01;154.8696;7.00;29.30;Noreste
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2018-09-01;163.0662;6.80;37.90;Noroeste
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2018-09-01;161.8549;7.30;35.30;Cuyo
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2018-09-01;163.6524;5.50;34.80;Patagonia
10;Educaci�n;Nivel general y divisiones COICOP;2018-09-01;165.7987;1.40;27.10;Pampeana
10;Educaci�n;Nivel general y divisiones COICOP;2018-09-01;170.52;0.40;30.30;Noreste
10;Educaci�n;Nivel general y divisiones COICOP;2018-09-01;181.3743;0.90;30.30;Noroeste
10;Educaci�n;Nivel general y divisiones COICOP;2018-09-01;163.5566;0.20;26.50;Cuyo
10;Educaci�n;Nivel general y divisiones COICOP;2018-09-01;163.5234;1.10;26.90;Patagonia
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2018-09-01;155.0753;4.70;32.80;Pampeana
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2018-09-01;154.3553;6.50;34.10;Noreste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2018-09-01;155.5604;7.20;35.50;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2018-09-01;159.5595;6.80;39.60;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2018-09-01;154.6773;4.50;34.60;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2018-09-01;161.3901;8.40;39.70;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2018-09-01;158.2312;7.40;33.60;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2018-09-01;154.2717;8.80;36.20;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2018-09-01;156.0776;8.90;37.30;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2018-09-01;158.9233;7.10;35.80;Patagonia
01.1;Alimentos;Grupos;2018-09-01;161.8435;6.70;40.50;Pampeana
01.1;Alimentos;Grupos;2018-09-01;162.0636;7.20;40.60;Noreste
01.1;Alimentos;Grupos;2018-09-01;164.182;6.30;41.70;Noroeste
01.1;Alimentos;Grupos;2018-09-01;168.0477;8.30;43.40;Cuyo
01.1;Alimentos;Grupos;2018-09-01;156.1542;6.90;39.50;Patagonia
01.2;Bebidas no alcoh�licas;Grupos;2018-09-01;162.8687;6.90;41.80;Pampeana
01.2;Bebidas no alcoh�licas;Grupos;2018-09-01;170.2704;6.80;44.20;Noreste
01.2;Bebidas no alcoh�licas;Grupos;2018-09-01;164.8635;5.50;42.60;Noroeste
01.2;Bebidas no alcoh�licas;Grupos;2018-09-01;165.7833;7.90;42.00;Cuyo
01.2;Bebidas no alcoh�licas;Grupos;2018-09-01;166.0167;5.60;43.00;Patagonia
02.1;Bebidas alcoh�licas;Grupos;2018-09-01;148.2258;3.90;23.00;Pampeana
02.1;Bebidas alcoh�licas;Grupos;2018-09-01;157.5916;4.60;26.30;Noreste
02.1;Bebidas alcoh�licas;Grupos;2018-09-01;143.0501;3.60;21.10;Noroeste
02.1;Bebidas alcoh�licas;Grupos;2018-09-01;145.4073;3.80;20.80;Cuyo
02.1;Bebidas alcoh�licas;Grupos;2018-09-01;145.2967;3.00;21.40;Patagonia
02.2;Tabaco;Grupos;2018-09-01;145.3599;5.00;25.50;Pampeana
02.2;Tabaco;Grupos;2018-09-01;145.3848;5.00;25.60;Noreste
02.2;Tabaco;Grupos;2018-09-01;145.2764;5.10;25.50;Noroeste
02.2;Tabaco;Grupos;2018-09-01;146.3009;4.90;26.40;Cuyo
02.2;Tabaco;Grupos;2018-09-01;145.9577;5.00;25.50;Patagonia
03.1;Prendas de vestir y materiales;Grupos;2018-09-01;142.7111;6.60;24.60;Pampeana
03.1;Prendas de vestir y materiales;Grupos;2018-09-01;134.7324;8.40;21.60;Noreste
03.1;Prendas de vestir y materiales;Grupos;2018-09-01;143.7531;7.60;26.80;Noroeste
03.1;Prendas de vestir y materiales;Grupos;2018-09-01;129.9206;7.10;19.10;Cuyo
03.1;Prendas de vestir y materiales;Grupos;2018-09-01;134.7384;3.90;22.90;Patagonia
03.2;Calzado;Grupos;2018-09-01;141.0789;8.80;29.90;Pampeana
03.2;Calzado;Grupos;2018-09-01;133.7371;10.70;29.70;Noreste
03.2;Calzado;Grupos;2018-09-01;126.8629;2.10;17.10;Noroeste
03.2;Calzado;Grupos;2018-09-01;143.3238;11.10;36.70;Cuyo
03.2;Calzado;Grupos;2018-09-01;134.9503;5.90;21.10;Patagonia
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2018-09-01;150.9223;1.30;28.00;Pampeana
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2018-09-01;166.2554;1.60;32.90;Noreste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2018-09-01;149.4969;0.60;24.30;Noroeste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2018-09-01;157.2962;0.70;23.00;Cuyo
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2018-09-01;157.2766;0.70;26.40;Patagonia
04.5;Electricidad, gas y otros combustibles;Grupos;2018-09-01;266.8929;3.30;82.10;Pampeana
04.5;Electricidad, gas y otros combustibles;Grupos;2018-09-01;243.2319;9.10;86.00;Noreste
04.5;Electricidad, gas y otros combustibles;Grupos;2018-09-01;289.8551;1.80;80.90;Noroeste
04.5;Electricidad, gas y otros combustibles;Grupos;2018-09-01;305.4002;2.10;104.20;Cuyo
04.5;Electricidad, gas y otros combustibles;Grupos;2018-09-01;291.7246;10.20;94.80;Patagonia
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2018-09-01;158.717;6.50;38.10;Pampeana
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2018-09-01;153.1383;5.50;34.60;Noreste
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2018-09-01;157.5851;6.70;37.90;Noroeste
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2018-09-01;158.5237;6.50;38.70;Cuyo
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2018-09-01;155.815;6.20;37.60;Patagonia
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2018-09-01;166.5839;6.60;35.20;Pampeana
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2018-09-01;169.3512;7.30;37.40;Noreste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2018-09-01;163.4936;6.20;33.10;Noroeste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2018-09-01;165.3272;6.00;33.50;Cuyo
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2018-09-01;167.4337;6.50;34.40;Patagonia
07.1;Adquisici�n de veh�culos;Grupos;2018-09-01;180.6585;14.80;60.60;Pampeana
07.1;Adquisici�n de veh�culos;Grupos;2018-09-01;178.2885;12.40;54.10;Noreste
07.1;Adquisici�n de veh�culos;Grupos;2018-09-01;176.4431;10.20;55.10;Noroeste
07.1;Adquisici�n de veh�culos;Grupos;2018-09-01;189.4265;13.20;62.90;Cuyo
07.1;Adquisici�n de veh�culos;Grupos;2018-09-01;188.9954;14.30;63.80;Patagonia
07.2;Funcionamiento de equipos de transporte personal;Grupos;2018-09-01;185.7167;10.80;65.90;Pampeana
07.2;Funcionamiento de equipos de transporte personal;Grupos;2018-09-01;195.8919;11.70;80.50;Noreste
07.2;Funcionamiento de equipos de transporte personal;Grupos;2018-09-01;189.2644;9.90;65.10;Noroeste
07.2;Funcionamiento de equipos de transporte personal;Grupos;2018-09-01;178.3221;8.40;58.50;Cuyo
07.2;Funcionamiento de equipos de transporte personal;Grupos;2018-09-01;205.6992;12.60;79.40;Patagonia
07.3;Transporte p�blico;Grupos;2018-09-01;170.3125;4.30;45.90;Pampeana
07.3;Transporte p�blico;Grupos;2018-09-01;158.8346;4.90;35.10;Noreste
07.3;Transporte p�blico;Grupos;2018-09-01;156.2422;1.80;36.20;Noroeste
07.3;Transporte p�blico;Grupos;2018-09-01;179.7599;5.30;51.30;Cuyo
07.3;Transporte p�blico;Grupos;2018-09-01;156.0422;4.00;32.60;Patagonia
08.3;Servicios de telefon�a e internet;Grupos;2018-09-01;193.6413;3.10;54.70;Pampeana
08.3;Servicios de telefon�a e internet;Grupos;2018-09-01;174.2616;1.80;41.40;Noreste
08.3;Servicios de telefon�a e internet;Grupos;2018-09-01;190.3007;2.60;52.60;Noroeste
08.3;Servicios de telefon�a e internet;Grupos;2018-09-01;168.3768;0.80;39.80;Cuyo
08.3;Servicios de telefon�a e internet;Grupos;2018-09-01;163.179;0.30;36.90;Patagonia
09.4;Servicios recreativos y culturales;Grupos;2018-09-01;187.5593;0.40;50.50;Pampeana
09.4;Servicios recreativos y culturales;Grupos;2018-09-01;146.3424;4.60;19.10;Noreste
09.4;Servicios recreativos y culturales;Grupos;2018-09-01;164.282;1.00;30.30;Noroeste
09.4;Servicios recreativos y culturales;Grupos;2018-09-01;164.9393;3.20;28.30;Cuyo
09.4;Servicios recreativos y culturales;Grupos;2018-09-01;164.6148;1.60;28.30;Patagonia
09.5;Peri�dicos, diarios, revistas, libros y art�culos de papeler�a;Grupos;2018-09-01;171.2517;9.20;39.00;Pampeana
09.5;Peri�dicos, diarios, revistas, libros y art�culos de papeler�a;Grupos;2018-09-01;173.4292;8.40;37.60;Noreste
09.5;Peri�dicos, diarios, revistas, libros y art�culos de papeler�a;Grupos;2018-09-01;169.1394;8.70;42.40;Noroeste
09.5;Peri�dicos, diarios, revistas, libros y art�culos de papeler�a;Grupos;2018-09-01;171.3077;9.50;45.30;Cuyo
09.5;Peri�dicos, diarios, revistas, libros y art�culos de papeler�a;Grupos;2018-09-01;161.8119;7.00;35.20;Patagonia
11.1;Restaurantes y comidas fuera del hogar;Grupos;2018-09-01;155.3701;4.80;32.90;Pampeana
11.1;Restaurantes y comidas fuera del hogar;Grupos;2018-09-01;154.5462;6.70;34.10;Noreste
11.1;Restaurantes y comidas fuera del hogar;Grupos;2018-09-01;155.7561;7.30;35.60;Noroeste
11.1;Restaurantes y comidas fuera del hogar;Grupos;2018-09-01;160.2166;7.10;40.00;Cuyo
11.1;Restaurantes y comidas fuera del hogar;Grupos;2018-09-01;154.9608;4.60;34.70;Patagonia
12.1;Cuidado personal;Grupos;2018-09-01;160.7379;9.40;40.10;Pampeana
12.1;Cuidado personal;Grupos;2018-09-01;158.0674;7.80;34.20;Noreste
12.1;Cuidado personal;Grupos;2018-09-01;153.5544;9.20;36.60;Noroeste
12.1;Cuidado personal;Grupos;2018-09-01;156.9238;9.80;38.50;Cuyo
12.1;Cuidado personal;Grupos;2018-09-01;156.7352;7.40;35.00;Patagonia
01.1.1;Pan y cereales;Clase;2018-09-01;176.7541;10.30;55.30;Pampeana
01.1.1;Pan y cereales;Clase;2018-09-01;177.3584;10.00;59.40;Noreste
01.1.1;Pan y cereales;Clase;2018-09-01;183.7079;12.10;60.60;Noroeste
01.1.1;Pan y cereales;Clase;2018-09-01;184.1141;13.40;58.80;Cuyo
01.1.1;Pan y cereales;Clase;2018-09-01;173.2268;7.80;52.80;Patagonia
01.1.2;Carnes y derivados;Clase;2018-09-01;152.6896;8.70;38.60;Pampeana
01.1.2;Carnes y derivados;Clase;2018-09-01;154.4642;8.30;35.90;Noreste
01.1.2;Carnes y derivados;Clase;2018-09-01;152.4825;8.60;36.60;Noroeste
01.1.2;Carnes y derivados;Clase;2018-09-01;156.3623;10.20;39.50;Cuyo
01.1.2;Carnes y derivados;Clase;2018-09-01;145.4121;8.80;35.60;Patagonia
01.1.4;Leche, productos l�cteos y huevos;Clase;2018-09-01;165.8549;7.20;35.10;Pampeana
01.1.4;Leche, productos l�cteos y huevos;Clase;2018-09-01;168.3963;7.60;35.60;Noreste
01.1.4;Leche, productos l�cteos y huevos;Clase;2018-09-01;170.6768;7.80;39.00;Noroeste
01.1.4;Leche, productos l�cteos y huevos;Clase;2018-09-01;167.9551;7.20;37.30;Cuyo
01.1.4;Leche, productos l�cteos y huevos;Clase;2018-09-01;167.1256;6.10;36.80;Patagonia
01.1.5;Aceites, grasas y manteca;Clase;2018-09-01;171.3706;11.80;52.50;Pampeana
01.1.5;Aceites, grasas y manteca;Clase;2018-09-01;193.4764;11.90;57.30;Noreste
01.1.5;Aceites, grasas y manteca;Clase;2018-09-01;191.1478;11.40;52.50;Noroeste
01.1.5;Aceites, grasas y manteca;Clase;2018-09-01;185.3497;10.60;61.90;Cuyo
01.1.5;Aceites, grasas y manteca;Clase;2018-09-01;164.0609;8.70;47.50;Patagonia
01.1.6;Frutas;Clase;2018-09-01;152.9562;11.70;41.90;Pampeana
01.1.6;Frutas;Clase;2018-09-01;136.7119;5.20;33.80;Noreste
01.1.6;Frutas;Clase;2018-09-01;141.0949;6.60;38.50;Noroeste
01.1.6;Frutas;Clase;2018-09-01;151.4898;10.80;44.90;Cuyo
01.1.6;Frutas;Clase;2018-09-01;143.4126;6.00;37.10;Patagonia
01.1.7;Verduras, tub�rculos y legumbres;Clase;2018-09-01;160.0233;-8.80;25.10;Pampeana
01.1.7;Verduras, tub�rculos y legumbres;Clase;2018-09-01;156.3663;-3.00;29.50;Noreste
01.1.7;Verduras, tub�rculos y legumbres;Clase;2018-09-01;166.3472;-11.50;29.40;Noroeste
01.1.7;Verduras, tub�rculos y legumbres;Clase;2018-09-01;185.9636;-4.00;34.10;Cuyo
01.1.7;Verduras, tub�rculos y legumbres;Clase;2018-09-01;151.0831;0.90;32.10;Patagonia
01.1.8;Az�car, dulces, chocolate, golosinas, etc.;Clase;2018-09-01;162.524;7.10;38.70;Pampeana
01.1.8;Az�car, dulces, chocolate, golosinas, etc.;Clase;2018-09-01;159.2351;7.00;33.90;Noreste
01.1.8;Az�car, dulces, chocolate, golosinas, etc.;Clase;2018-09-01;161.2657;6.20;34.40;Noroeste
01.1.8;Az�car, dulces, chocolate, golosinas, etc.;Clase;2018-09-01;160.8305;5.60;37.10;Cuyo
01.1.8;Az�car, dulces, chocolate, golosinas, etc.;Clase;2018-09-01;155.9577;5.50;33.50;Patagonia
01.2.1;Caf�, t�, yerba y cacao;Clase;2018-09-01;175.744;8.90;52.90;Pampeana
01.2.1;Caf�, t�, yerba y cacao;Clase;2018-09-01;171.6237;10.70;48.10;Noreste
01.2.1;Caf�, t�, yerba y cacao;Clase;2018-09-01;169.8503;10.00;48.90;Noroeste
01.2.1;Caf�, t�, yerba y cacao;Clase;2018-09-01;179.0503;12.40;56.00;Cuyo
01.2.1;Caf�, t�, yerba y cacao;Clase;2018-09-01;172.9084;7.00;49.40;Patagonia
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2018-09-01;157.8044;6.00;37.40;Pampeana
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2018-09-01;169.8057;5.50;43.00;Noreste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2018-09-01;164.0129;4.70;41.60;Noroeste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2018-09-01;161.9316;6.60;38.00;Cuyo
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2018-09-01;163.5878;5.10;40.80;Patagonia
04.1.1;Alquiler de la vivienda;Clase;2018-09-01;151.9383;2.00;28.50;Pampeana
04.1.1;Alquiler de la vivienda;Clase;2018-09-01;167.9041;2.10;33.40;Noreste
04.1.1;Alquiler de la vivienda;Clase;2018-09-01;149.9684;1.10;24.30;Noroeste
04.1.1;Alquiler de la vivienda;Clase;2018-09-01;157.9139;1.00;23.00;Cuyo
04.1.1;Alquiler de la vivienda;Clase;2018-09-01;157.655;0.90;26.50;Patagonia
06.4.1;Gastos de prepagas;Clase;2018-09-01;162.2686;0.30;30.60;Pampeana
06.4.1;Gastos de prepagas;Clase;2018-09-01;163.7868;0.90;31.40;Noreste
06.4.1;Gastos de prepagas;Clase;2018-09-01;163.7834;0.30;34.70;Noroeste
06.4.1;Gastos de prepagas;Clase;2018-09-01;165.9407;1.40;34.50;Cuyo
06.4.1;Gastos de prepagas;Clase;2018-09-01;167.8819;1.30;31.10;Patagonia
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2018-09-01;188.0376;10.90;69.30;Pampeana
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2018-09-01;200.6932;12.10;86.10;Noreste
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2018-09-01;191.2487;9.70;68.70;Noroeste
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2018-09-01;178.1365;7.70;59.00;Cuyo
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2018-09-01;207.7758;11.80;80.70;Patagonia
0;Nivel general;Nivel general y divisiones COICOP;2018-09-01;165.4903;6.60;40.30;GBA
01;Alimentos y bebidas no alcoh�licas;Nivel general y divisiones COICOP;2018-09-01;164.5645;7.30;39.60;GBA
02;Bebidas alcoh�licas y tabaco;Nivel general y divisiones COICOP;2018-09-01;145.5596;4.40;23.10;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2018-09-01;146.5657;13.10;31.10;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2018-09-01;193.24;0.70;50.70;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2018-09-01;161.5882;10.00;43.60;GBA
06;Salud;Nivel general y divisiones COICOP;2018-09-01;164.1223;4.30;35.40;GBA
07;Transporte;Nivel general y divisiones COICOP;2018-09-01;173.2611;10.60;57.10;GBA
08;Comunicaci�n;Nivel general y divisiones COICOP;2018-09-01;184.712;1.40;48.30;GBA
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2018-09-01;159.1452;8.10;32.60;GBA
10;Educaci�n;Nivel general y divisiones COICOP;2018-09-01;165.0215;2.20;28.60;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2018-09-01;157.6511;6.30;35.30;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2018-09-01;160.8222;7.50;39.10;GBA
01.1;Alimentos;Grupos;2018-09-01;165.556;6.90;40.30;GBA
01.2;Bebidas no alcoh�licas;Grupos;2018-09-01;158.0713;9.90;34.90;GBA
02.1;Bebidas alcoh�licas;Grupos;2018-09-01;142.8267;3.40;19.90;GBA
02.2;Tabaco;Grupos;2018-09-01;147.6555;5.00;25.50;GBA
03.1;Prendas de vestir y materiales;Grupos;2018-09-01;148.2983;14.20;31.90;GBA
03.2;Calzado;Grupos;2018-09-01;141.4623;9.90;28.50;GBA
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2018-09-01;152.1936;-1.30;27.10;GBA
04.3;Mantenimiento y reparaci�n de la vivienda;Grupos;2018-09-01;174.7381;9.10;45.30;GBA
04.5;Electricidad, gas y otros combustibles;Grupos;2018-09-01;305.9733;1.10;102.30;GBA
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2018-09-01;160.4106;6.80;39.30;GBA
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2018-09-01;173.856;8.50;43.00;GBA
07.1;Adquisici�n de veh�culos;Grupos;2018-09-01;184.063;16.20;69.50;GBA
07.2;Funcionamiento de equipos de transporte personal;Grupos;2018-09-01;177.7027;9.60;54.80;GBA
07.3;Transporte p�blico;Grupos;2018-09-01;160.9854;8.40;52.50;GBA
08.3;Servicios de telefon�a e internet;Grupos;2018-09-01;185.1359;1.20;48.00;GBA
09.1;Equipos audiovisuales, fotogr�ficos y de procesamiento de la informaci�n;Grupos;2018-09-01;153.5153;14.10;40.30;GBA
09.4;Servicios recreativos y culturales;Grupos;2018-09-01;166.7418;5.40;29.10;GBA
09.5;Peri�dicos, diarios, revistas, libros y art�culos de papeler�a;Grupos;2018-09-01;159.5869;8.00;34.90;GBA
11.1;Restaurantes y comidas fuera del hogar;Grupos;2018-09-01;158.2398;6.50;35.50;GBA
12.1;Cuidado personal;Grupos;2018-09-01;157.1074;8.90;37.20;GBA
01.1.1;Pan y cereales;Clase;2018-09-01;177.4094;10.70;52.40;GBA
01.1.2;Carnes y derivados;Clase;2018-09-01;159.4494;10.20;43.10;GBA
01.1.4;Leche, productos l�cteos y huevos;Clase;2018-09-01;168.6808;7.40;35.00;GBA
01.1.5;Aceites, grasas y manteca;Clase;2018-09-01;173.8923;12.50;48.70;GBA
01.1.6;Frutas;Clase;2018-09-01;152.3892;10.50;37.90;GBA
